business_id,cool,date,funny,review_id,stars,type,useful,user_id
wNnPxpAOCBk2N1KTJ2PDCw,0,2013-09-07,0,Uq5ldJGIjAw7LLQ9GV-OIQ,1,review,2,UsmTxWbobLsI6WR1Db0W7A
kbBULFfiYks8WekyZBfqLg,0,2012-10-24,0,GCPwv9Vd3ocSi77dXFfDkg,2,review,1,cCke3VtFLtqgzkgYSrSE2g
kbBULFfiYks8WekyZBfqLg,0,2013-01-12,0,MS3rAP6lH041a5SvW-zK9Q,4,review,0,ACwBMSJzgW6vOvV7vOrk8Q
kbBULFfiYks8WekyZBfqLg,0,2016-10-21,0,T58x7OOiDNDGbXBFPoEskw,3,review,0,rs3pq6wRmaSIADCInQXp9g
kbBULFfiYks8WekyZBfqLg,1,2015-09-18,0,zT-zurZ-lr_uoIGG61eJ8Q,3,review,0,d0D7L-vfQDIADolnPAcb9A
wNnPxpAOCBk2N1KTJ2PDCw,1,2012-01-22,1,JR4CYtneOlc9v9RkcIfPsQ,4,review,2,Qb0ZfVOe33QVjNHGoGBabg
wNnPxpAOCBk2N1KTJ2PDCw,0,2012-04-29,0,8rRefUMaUj-TJPN3FUcMRA,4,review,0,vZJlNHfH0GFuIzI2qmSxIg
wNnPxpAOCBk2N1KTJ2PDCw,2,2013-03-11,0,0uUB5Qeh4RX9LyuMImorNQ,4,review,3,4wp4XI9AxKNqJima-xahlg
wNnPxpAOCBk2N1KTJ2PDCw,0,2012-02-22,0,jEPP-CPEHg1N3yobZjScSA,2,review,0,ZNbjxVbNsGQxH_qYSkPBrg
i6x-Wf2uvx4YydJpPmaXmg,0,2009-06-24,0,QWWCbQ3NV6Q_uS51T19Fgg,5,review,1,B7aR8VlLMGzaJ7NHC-jeMQ
i6x-Wf2uvx4YydJpPmaXmg,1,2007-04-22,0,q4_1zZtlcqwCAJzQdZQKPw,5,review,6,H5d_nFqzwrREE-YduK2ABg
i6x-Wf2uvx4YydJpPmaXmg,0,2009-01-25,0,WALMT78azCuVyV2e2Dg7AA,4,review,0,BWFF5dX7oE5F-IB8hc36Kg
i6x-Wf2uvx4YydJpPmaXmg,3,2008-12-21,0,DfionuQftdBx3ha-WKtChQ,3,review,2,HT97z29oIH7aA8UxlGHeGg
i6x-Wf2uvx4YydJpPmaXmg,0,2008-05-31,0,LAMPor5sEhSFKsbbkYiJxg,3,review,0,Xwc-oEjXn_aRZR4bhCm0kw
i6x-Wf2uvx4YydJpPmaXmg,2,2008-05-14,2,o0PR1v34avUPJuMz1215nA,1,review,2,v4meFHg0oliev1a2WbV9Fg
i6x-Wf2uvx4YydJpPmaXmg,0,2010-08-20,1,QGELvXESdKf0fePXiRWCHg,2,review,1,NnrCwpS1i5mZtkGGzmIk0g
i6x-Wf2uvx4YydJpPmaXmg,0,2009-11-07,1,N2eYFC7YhFgdctfB8GrEbg,2,review,4,zh8-XfjqlwAxf--RS4azzg
i6x-Wf2uvx4YydJpPmaXmg,0,2010-12-12,0,2vb-yQxNqheNNf5RTprIuA,3,review,0,F3lu1icxJX5A5tCw-jVpTg
bXCWON2Me0o86qvAb-XZPQ,2,2016-05-20,0,bHnp9UmS6Z28egS_tp1DmA,5,review,1,zPwZQEVmFg9cbmsEwLpA6g
bXCWON2Me0o86qvAb-XZPQ,0,2016-04-03,0,VxLFZ10XVPTRm3cxxZJV8A,4,review,0,j55llTI5f_Xth68rqJpqUQ
bXCWON2Me0o86qvAb-XZPQ,7,2016-01-15,3,oMAn_J7N5F9DF8vor6YIBA,5,review,9,8AwcaBJjiMpQ__FPxktwwQ
bXCWON2Me0o86qvAb-XZPQ,0,2016-06-26,0,k2jAin6fFF5d7xLBluZN5w,4,review,0,iH_fFp5HO4DI1DmZM4vQcA
bXCWON2Me0o86qvAb-XZPQ,0,2016-01-25,0,_Idgh2YJvY7DR951fKPWcA,4,review,2,-ARdx8hOcEWlMDjzwLYZ_g
bXCWON2Me0o86qvAb-XZPQ,0,2016-10-09,0,RqLin4p1PTx9WA_-nLUAMg,5,review,0,0tpLWXsk3Uyx_qyxcN_tEA
bXCWON2Me0o86qvAb-XZPQ,6,2016-04-22,3,kVBXdn0kYEFRekc-ekeeow,5,review,5,9pbOJFanh66_QnIb5Fjblg
bXCWON2Me0o86qvAb-XZPQ,3,2016-03-20,1,BNTvYiRaGJnwbggQgYrobw,3,review,3,JDvHUZmWy_cYe-j76gZOXQ
bXCWON2Me0o86qvAb-XZPQ,0,2017-01-01,0,RTZY-tSHaMERRCngPAEmvg,2,review,0,T5zzVFv-gwHax2SkSO5sgw
bXCWON2Me0o86qvAb-XZPQ,6,2016-02-17,1,7qXsB2xMlcftpnRTkDqXwA,5,review,5,fmzIm7RxEdii5Jz44PtO7g
bXCWON2Me0o86qvAb-XZPQ,7,2016-10-14,3,hM0XL-db8Est5c4CfCZeXw,5,review,11,4wp4XI9AxKNqJima-xahlg
bXCWON2Me0o86qvAb-XZPQ,0,2016-05-11,0,aZeKs8ovYv6OCNUwDL0tAA,5,review,0,wRkwhPrRnPuDXw8SG7xLkQ
NWY04fnx_9bySycRrF4APQ,0,2014-10-16,0,A17wd7HOD06GxbOLN9AuLQ,3,review,1,ACwBMSJzgW6vOvV7vOrk8Q
nuMmehPFS5kI1_C9bBlK5A,4,2013-02-27,3,82WpMjAMLXvxtiRiQvwihQ,4,review,6,YrlNGnrofZHseVYxrLrvJA
nuMmehPFS5kI1_C9bBlK5A,4,2016-03-20,1,IgS-SbAPS2PI4T9B8yzkCw,5,review,3,2jKzO_01d12oiu-2bOYcYg
nuMmehPFS5kI1_C9bBlK5A,0,2015-03-30,0,5QyXVHx5delFwVz3I6ExKQ,5,review,0,_7zgzdB1Qog-HUWQdbH0pw
nuMmehPFS5kI1_C9bBlK5A,0,2016-12-20,0,H1nRjegzePtbuA-d_TwHkQ,5,review,1,1WKIYL_Imm-EtR83P5HsUA
nuMmehPFS5kI1_C9bBlK5A,0,2007-07-26,0,Xui6Puw_exwiAzQj7gpzEQ,4,review,1,HT97z29oIH7aA8UxlGHeGg
nuMmehPFS5kI1_C9bBlK5A,1,2016-05-22,0,LybL0ZeoqgGD5gAWYTuUvw,3,review,1,DtzguIRjy-oRbrwVidAxQQ
ZR_UyVncA3R3pQu79MGr_A,2,2014-01-22,1,VQ7fNyt39YhyK-0M8nQ10A,4,review,1,qIossUhtsJ55_ciRTEqiPQ
ZR_UyVncA3R3pQu79MGr_A,0,2016-01-10,0,c4C26fdLv39lvq219loRMA,4,review,1,kb36ZHxGLdPU5p63Mj5u4w
ZR_UyVncA3R3pQu79MGr_A,1,2017-01-04,1,6IGJ89ccU-6C4bh85S7kMA,4,review,1,gofnmwo5ptoEnQI47zCBYg
ZR_UyVncA3R3pQu79MGr_A,0,2015-02-06,0,bS5Y5pnZBBEf-TKIRQFqnw,4,review,1,V2QFgQcbpUQltfwLnoESCg
ZR_UyVncA3R3pQu79MGr_A,0,2016-04-13,0,DhMY58c_BsFhjwmCEUrjZg,2,review,1,QQtoHnP0cP7nzNnUob_1CQ
ZR_UyVncA3R3pQu79MGr_A,0,2012-08-08,0,Q1tdGFTswnxXRfEk5gGF1w,4,review,0,X0X3hiKv5CigUec1XYi_pg
F8SewtxenrhWAUEUC8ts4w,0,2012-10-30,0,AtME8s2fsPKb7v28sZYcLQ,4,review,0,ftUrNSpxUr8eWCyOlsZVgg
F8SewtxenrhWAUEUC8ts4w,2,2012-02-22,0,muvwUcRUOSKoG_QPo7bq_A,4,review,1,Lfv4hefW1VbvaC2gatTFWA
F8SewtxenrhWAUEUC8ts4w,0,2014-08-25,0,tnA8bHgJEoyOvxZbsnY3kg,5,review,2,-Vu7L3U7-kxDyY1VHxw3zw
F8SewtxenrhWAUEUC8ts4w,0,2014-09-26,0,OUoZSKIj9ZmE9azu2UkpUg,4,review,1,M9TjYmTgHayJ22cNkyvW_g
nuMmehPFS5kI1_C9bBlK5A,3,2016-05-10,0,xHVPdMUxmwTXoAlfZ5yBHw,3,review,1,yVMvS4Q7JTxHALm8CTwSZQ
nuMmehPFS5kI1_C9bBlK5A,2,2016-11-09,0,wm6ysHUw-FlqUFGTjiFuCA,4,review,3,GsFr15zUG8wO9fsSHwvZUw
nuMmehPFS5kI1_C9bBlK5A,0,2016-01-03,0,VDfGWqOC5cDZjL4dmZIdiQ,5,review,0,aoJ7B4HPlugEf4R4QPLbog
nuMmehPFS5kI1_C9bBlK5A,5,2017-01-18,0,IikESvxdtUGB3KGi_ytLoQ,4,review,8,fmzIm7RxEdii5Jz44PtO7g
nuMmehPFS5kI1_C9bBlK5A,4,2012-05-23,4,lQ3O6EwfBLxSoSV5j3hDIg,2,review,8,4wp4XI9AxKNqJima-xahlg
nuMmehPFS5kI1_C9bBlK5A,0,2009-02-17,0,-e_o6Yppkzw_iyufgprHJA,3,review,0,J8KIumEzgQGG0ypFyaGSgA
RBiJRcNC7NoDf-XYMFrCBg,2,2012-07-31,0,Api44KerA9iZF51C4stCeA,5,review,2,vX72EYVC9tff84HgGWPv_Q
RBiJRcNC7NoDf-XYMFrCBg,0,2009-09-13,0,PgwJr2rwELSLNVfRtM4bxg,4,review,0,tGx9-4LpdahotPuNuVfNVQ
RBiJRcNC7NoDf-XYMFrCBg,0,2016-03-24,0,EVqXvgGSS8kCuaRMtC8Shg,5,review,0,K-nJvlZKQOHp1R5CkHh0Eg
RBiJRcNC7NoDf-XYMFrCBg,1,2015-08-24,0,SeGi5DKCeEjaAP_N386hgg,5,review,0,rxw9BOhbTzVUP5rvd5Acdw
RBiJRcNC7NoDf-XYMFrCBg,5,2016-04-26,2,g0HdjVsDi3PVhIvNi8tNgA,5,review,4,EWkQxKg-KOzujC38Z_40wg
RBiJRcNC7NoDf-XYMFrCBg,1,2016-05-22,2,1bu0ZO2fIY2hIkIhpfV0PA,5,review,1,6Ki3bAL0wx9ymbdJqbSWMA
RBiJRcNC7NoDf-XYMFrCBg,3,2013-11-01,1,XRZaGU2RKZiSN6XoyCDqfA,4,review,6,H5d_nFqzwrREE-YduK2ABg
RBiJRcNC7NoDf-XYMFrCBg,0,2017-01-14,0,PXzRyYynUKovFgijtV1RwQ,5,review,0,tfs-CSaJuQtnEsdBm7fVnw
RBiJRcNC7NoDf-XYMFrCBg,0,2014-09-15,0,0ow4N4DwNad_qbjCZkRtrg,5,review,0,KjICLea-emdY7W6pswFq2w
RBiJRcNC7NoDf-XYMFrCBg,0,2012-01-18,0,c4jMlG-B9VSI0ZmzicPZGQ,5,review,3,8AwcaBJjiMpQ__FPxktwwQ
RBiJRcNC7NoDf-XYMFrCBg,31,2015-07-21,16,e6ZX50P4AIX9wscV9fIHrw,5,review,30,135DbbQnr3BEkQbBzZ9T1A
RBiJRcNC7NoDf-XYMFrCBg,0,2015-07-18,0,y6PbKhKQQEIXdcarXSM3SQ,4,review,0,d5D9eOFybFnmoD7UbkYNLA
RBiJRcNC7NoDf-XYMFrCBg,0,2013-11-25,0,_lvo1R3ZEW5yLZfNr8y4Pg,3,review,2,GvHK50CjK0Fr9i3YAM6gAA
RBiJRcNC7NoDf-XYMFrCBg,0,2015-02-09,0,CvxocJjb_YkcUjlGOwno2Q,5,review,0,pQjBd3R8nCnJ0fkYLTTm6Q
RBiJRcNC7NoDf-XYMFrCBg,0,2016-05-02,0,4vvtxIVHmJeEQG05Vw0uHw,5,review,0,Of_gD6Le2hkfUjyzO3eWmQ
RBiJRcNC7NoDf-XYMFrCBg,0,2010-08-27,0,bWT6OY8HUU9VS7isgHo7zg,5,review,1,_C9Jcmli0jGeRm-Mdwr3iw
RBiJRcNC7NoDf-XYMFrCBg,0,2013-06-06,0,JLXRFm-rjHJV_8dfJ0ff7w,5,review,1,u3OCn-7UTb2g_zIRXwrJdw
RBiJRcNC7NoDf-XYMFrCBg,2,2012-11-03,2,xQlo-7do2UJqD0EMOeSElg,5,review,4,TkFcPIHDPx43OqnqZ_ElPQ
RBiJRcNC7NoDf-XYMFrCBg,2,2013-11-09,0,GsYNR3xYIYX8K8jxVKJFfg,5,review,5,rE81kwpM23A2sVGW18YwLw
RBiJRcNC7NoDf-XYMFrCBg,0,2010-10-08,0,dULNWCAugif11HbtXZ46Yg,4,review,0,sojahxvBW9US8kA9sWy-uQ
RBiJRcNC7NoDf-XYMFrCBg,0,2013-02-23,0,Nz1JUO_SHfySnDqm6TCe1Q,4,review,0,g3V76Ja0XgWS1rqx0gxL_A
RBiJRcNC7NoDf-XYMFrCBg,0,2013-07-05,0,F2_h88HIIWsy8b-bguZukA,5,review,0,DjIarehCJnfZXO8jogcu9w
RBiJRcNC7NoDf-XYMFrCBg,0,2012-10-29,0,-nLfCPJNfyjIDbBg1_JcVA,5,review,1,4m9NXICYBC5i9t4aTt-I6w
RBiJRcNC7NoDf-XYMFrCBg,12,2016-02-15,3,koQhZIRIhUu0i7lVx4jzMA,5,review,15,d0D7L-vfQDIADolnPAcb9A
RBiJRcNC7NoDf-XYMFrCBg,0,2016-05-01,0,JBVwyWOgI98iIYX1LUfAOw,5,review,0,CIKD9oMj-qTZ3zDdgFW5_Q
RBiJRcNC7NoDf-XYMFrCBg,1,2014-11-21,0,1oBNoy3sfoxqm9UVDPuQeg,4,review,0,WoKCLSctS7G2547xKcED-Q
RBiJRcNC7NoDf-XYMFrCBg,4,2015-08-20,2,OyxmJxxNQptA5zXbXAe-9g,5,review,7,fmzIm7RxEdii5Jz44PtO7g
RBiJRcNC7NoDf-XYMFrCBg,10,2016-02-25,3,3fEfZB8anVpBn6NTrdqQhQ,5,review,11,NAZzgDkNIL_DpHg6xu9APQ
RBiJRcNC7NoDf-XYMFrCBg,3,2015-10-26,1,uqtUcQ2_nq5c1bOC3urdGg,4,review,3,N7NnC6-q0O-Gq2n_7YJkNg
RBiJRcNC7NoDf-XYMFrCBg,6,2014-07-10,5,qN5lFMtBjCYfl6KcNT-COA,5,review,8,0EhPIlDozxGKpbbHRr6vZg
RBiJRcNC7NoDf-XYMFrCBg,0,2012-05-29,0,23cHiQ-q4bq5pJRJbA5ziw,5,review,0,L2_5dUNYDI4USpGSCsH_2w
RBiJRcNC7NoDf-XYMFrCBg,1,2015-04-08,0,0Req8HDL6SfOvHVnhcHkcQ,5,review,0,42aIqqLHAJeQRMVwZKcFdA
RBiJRcNC7NoDf-XYMFrCBg,1,2016-02-24,0,c62tz1Zgxju1fnlixh9eMA,5,review,1,wRkwhPrRnPuDXw8SG7xLkQ
RBiJRcNC7NoDf-XYMFrCBg,0,2012-02-22,0,vmLVagjHrQISiFns8frl7g,5,review,1,ZNbjxVbNsGQxH_qYSkPBrg
7zWoldq0uQV73BjoTM3G5w,0,2015-11-08,0,TEYexjSsA5fJ_bSrqh-k7Q,5,review,0,gHyePV7DI2TGkSJJCOad4w
7zWoldq0uQV73BjoTM3G5w,0,2013-11-17,0,ZHBcPTHMvQV4JHXz2NqmEg,5,review,0,B7aR8VlLMGzaJ7NHC-jeMQ
7zWoldq0uQV73BjoTM3G5w,4,2014-10-11,2,3GZb_oL9NdQLM1nHDElDXw,4,review,2,135DbbQnr3BEkQbBzZ9T1A
7zWoldq0uQV73BjoTM3G5w,1,2016-01-12,1,JHUegp_PVeVhkIpEsMuL7g,5,review,1,cpx_JVTZpG92PZFjMB65GA
7zWoldq0uQV73BjoTM3G5w,0,2016-04-11,0,keRhMkc5RYHhD-GGTyr6og,4,review,0,kXt6tPSGLWhWTiXO7XPjuA
7zWoldq0uQV73BjoTM3G5w,0,2009-03-14,0,P-s8dkD2HG6Kiy-n4C6Bng,4,review,0,2ZZNOoMQ7WFvFoxDUFw1wg
7zWoldq0uQV73BjoTM3G5w,0,2015-05-21,0,0uZLPp7w_DXq-Eew4ZWknA,5,review,0,x92X-nstwSJxnNhv_yG6Cg
7zWoldq0uQV73BjoTM3G5w,0,2013-01-28,0,8NGg_moBpS4HRYniDGPwUg,4,review,1,wbNLq9gPHtoliATdHrZHcw
7zWoldq0uQV73BjoTM3G5w,0,2014-08-17,0,TGzETGaxXSzxhJ1NvFQ2IA,5,review,0,ozO-5ZxPT07pXyCdxRFhug
7zWoldq0uQV73BjoTM3G5w,0,2013-11-09,0,q6HCL1rbBv88pDoNUY8INg,5,review,1,5IaHGddT0RLq1-S5LbP1iw
7zWoldq0uQV73BjoTM3G5w,0,2016-12-29,0,-GdegY-i3fFxDC0j_rZzPg,4,review,0,T5zzVFv-gwHax2SkSO5sgw
7zWoldq0uQV73BjoTM3G5w,0,2015-09-20,0,9hwsFrG7pMGJQV7MTTcEyQ,5,review,0,H7pj7sbXY3N-WSEwa-JfpA
7zWoldq0uQV73BjoTM3G5w,5,2014-10-22,3,Q9dRC6959Q4PQsfQdsLczg,5,review,4,Ic6-gs1_FjrWGx6JIr95Mw
7zWoldq0uQV73BjoTM3G5w,0,2010-08-16,1,h9935bFbsCCSjFfH-NoLyw,5,review,0,0N9bSCmoJMoGmR0EldzjQg
7zWoldq0uQV73BjoTM3G5w,1,2013-08-20,0,lZaR4AWkD7mHgZM5aIJrFg,5,review,0,_Pn-EmWO-pFPFg81ZIEiDw
7zWoldq0uQV73BjoTM3G5w,6,2016-03-03,2,B9ugoelaUx3OYQlcjYOBng,4,review,9,fmzIm7RxEdii5Jz44PtO7g
7zWoldq0uQV73BjoTM3G5w,0,2012-01-11,0,tpS32xmI9R4aIF6opAWZEA,3,review,0,UsmTxWbobLsI6WR1Db0W7A
7zWoldq0uQV73BjoTM3G5w,0,2014-04-12,0,ZdaVdgeH39lsB8_qjneTBA,4,review,1,SqVUNVeYJblyoUz4e-Fiqw
7zWoldq0uQV73BjoTM3G5w,0,2009-05-03,0,MHF_8T_13JbLuC9luB_rtQ,4,review,2,zh8-XfjqlwAxf--RS4azzg
7zWoldq0uQV73BjoTM3G5w,0,2013-06-15,0,8xgYbyZoOhiofjsgKxFj0A,4,review,1,g7S7fGfZC9ow_wIsK848MA
7zWoldq0uQV73BjoTM3G5w,0,2012-12-29,0,PmcHauKd_b_pLMzJz822Ng,4,review,1,LMl9Z43ZVPh5wrz4LeYd6Q
RBiJRcNC7NoDf-XYMFrCBg,0,2012-07-16,1,vOebaR5DYK_wBd-3k9XyZA,5,review,0,iqhra1MRbjLWxrTkw4yqkA
6tdkFaMnTfDCiPG97qKVHA,9,2013-12-16,5,-I8LS6IktbdplVrKHHchQg,5,review,7,rCWrxuRC8_pfagpchtHp6A
6tdkFaMnTfDCiPG97qKVHA,0,2013-04-01,0,2l-GdmqoK_LLGN_6ENea3g,5,review,1,tmvYYqXiz3I235x-SSOeTw
6tdkFaMnTfDCiPG97qKVHA,0,2014-01-22,0,2yQ_YZJJgSQbFt0pADqzbQ,5,review,0,_5fx5gexi9OeZIuukV2gHQ
6tdkFaMnTfDCiPG97qKVHA,0,2012-05-09,0,yEhkXda0N4uMCZz1Axq2Jg,5,review,0,xZV_WXfK67NJEwi0bLEVfQ
6tdkFaMnTfDCiPG97qKVHA,4,2014-10-22,2,RrFssdYLhy0PcaCehmB7Ow,4,review,2,135DbbQnr3BEkQbBzZ9T1A
6tdkFaMnTfDCiPG97qKVHA,0,2014-09-02,0,ffBWpf6YBA-4-ZJsdpQ3FQ,5,review,0,PD3X7S70zXHeOx1NjeicjQ
6tdkFaMnTfDCiPG97qKVHA,0,2016-06-22,0,02ffPXVzfQ4UYrCFyE-Gxw,4,review,0,peAz-5xX7OWVsloXtuz4BA
6tdkFaMnTfDCiPG97qKVHA,0,2016-04-01,0,UtrG1GOVzntINGDikhkPxQ,5,review,0,rs3pq6wRmaSIADCInQXp9g
6tdkFaMnTfDCiPG97qKVHA,10,2015-03-25,6,U5Q-Ouz8qyS_uOCCIs7mqQ,4,review,10,Ic6-gs1_FjrWGx6JIr95Mw
6tdkFaMnTfDCiPG97qKVHA,0,2013-12-09,0,lN_95UM8r6kO3SAltleBMw,5,review,0,7AGLlj5YzqdBfCPiZCa1mQ
6tdkFaMnTfDCiPG97qKVHA,0,2013-11-03,0,lWcEiNoM9A9ecD4KEH3sPA,4,review,0,kcGxErezbQca1LDmIV0Sqg
6tdkFaMnTfDCiPG97qKVHA,0,2016-07-19,0,aYO_0wdqluDm2cCGiKIENw,4,review,1,mYJW4-M4tcRygSwdT3A6Ww
QYt6hKIEkwaBtIaemaZAsQ,0,2015-12-05,1,W7_oPPVVCD-ZApkU71rt8Q,3,review,0,kb36ZHxGLdPU5p63Mj5u4w
QYt6hKIEkwaBtIaemaZAsQ,0,2013-10-09,0,vtY2ddRfI0g6pnAexrJH1A,1,review,0,pQjBd3R8nCnJ0fkYLTTm6Q
QYt6hKIEkwaBtIaemaZAsQ,0,2007-08-01,0,nUnfwmDhFIY0m4obuMLCxA,4,review,2,HT97z29oIH7aA8UxlGHeGg
QYt6hKIEkwaBtIaemaZAsQ,2,2016-09-29,0,yfbFVZyFbp10c6Mo7XOWvw,1,review,1,yVMvS4Q7JTxHALm8CTwSZQ
QYt6hKIEkwaBtIaemaZAsQ,0,2011-01-25,0,sNGOck2bfOAOfNqTP6d3sg,3,review,1,Lfv4hefW1VbvaC2gatTFWA
QYt6hKIEkwaBtIaemaZAsQ,1,2015-02-07,0,OoX5o5eY2JOBtZpEmSgSmw,5,review,0,UsmTxWbobLsI6WR1Db0W7A
QYt6hKIEkwaBtIaemaZAsQ,1,2014-09-15,0,NdVG4iG_91g5hFc77ayCxw,4,review,1,-Vu7L3U7-kxDyY1VHxw3zw
6RbCJLiwNYwS6ab9vzD_zg,7,2011-12-18,5,pEOzxj7nfIwr3w1QB6Xtkw,5,review,7,rCWrxuRC8_pfagpchtHp6A
6RbCJLiwNYwS6ab9vzD_zg,1,2014-12-27,0,jDKzFeFdPXGq0ewH7rRybQ,5,review,1,YrlNGnrofZHseVYxrLrvJA
6RbCJLiwNYwS6ab9vzD_zg,4,2014-04-04,2,Mh4UunwcPvnmfz7wBid_KQ,5,review,9,fFPc6xeOebK1ns8qYuUfew
6RbCJLiwNYwS6ab9vzD_zg,0,2016-12-20,0,tLKc7KFxokJXwGegLOP8Vg,5,review,0,1WKIYL_Imm-EtR83P5HsUA
6RbCJLiwNYwS6ab9vzD_zg,1,2012-12-09,0,B5TSU2aMh5lLepBCDSyfIQ,3,review,1,nOcP-0PIg4REFX4JeR49aw
6RbCJLiwNYwS6ab9vzD_zg,1,2014-09-13,0,BZELdeqKYM9dlpaj8moujQ,5,review,1,7jo6XSAwCgtcvDU7QhrZ4w
6RbCJLiwNYwS6ab9vzD_zg,2,2016-05-01,0,oGCSo9LByaHcqDWJ5-6dmw,5,review,0,5JVY32_bmTBfIGpCCsnAfw
6RbCJLiwNYwS6ab9vzD_zg,5,2014-12-25,3,mRy4upvcwaHnjGnDnceqbQ,5,review,8,QQtoHnP0cP7nzNnUob_1CQ
6RbCJLiwNYwS6ab9vzD_zg,0,2015-08-08,1,4F3oRyl3_fAht7dr3WLMTQ,5,review,0,QpsSGanjf-BiBxlQFgUh4A
6RbCJLiwNYwS6ab9vzD_zg,0,2014-06-04,0,9RU0AiffyWUCkOgigbxX5g,3,review,0,4m9NXICYBC5i9t4aTt-I6w
6RbCJLiwNYwS6ab9vzD_zg,0,2015-10-20,0,g5ogqOPir77P4DYbIwaO3Q,3,review,0,_ekUMPGWf4QB5uj6yAvGIw
6RbCJLiwNYwS6ab9vzD_zg,0,2015-04-16,0,hFWQ6uTju2oPy-elDrRs_w,4,review,0,CR0D39AqYLrClEpLU31OkQ
6RbCJLiwNYwS6ab9vzD_zg,2,2013-01-10,0,iKaF84_AWYHONhCtK8e6eQ,5,review,5,Lfv4hefW1VbvaC2gatTFWA
6RbCJLiwNYwS6ab9vzD_zg,0,2015-09-12,1,gGYQLSoYc0uPjbbsFA17cg,5,review,0,Y53NwX6rT8VCqpKLSy-Srg
6RbCJLiwNYwS6ab9vzD_zg,0,2013-11-18,0,n6ifVCPXGc_sNtl0hQQCLw,4,review,1,7aaA3Z0i7_XmjQWkamPlmQ
6RbCJLiwNYwS6ab9vzD_zg,0,2012-07-20,0,I95invuLYWlsyIkzaD1SMA,5,review,0,eiiS0rrIN6orvf4PmsKe-Q
6RbCJLiwNYwS6ab9vzD_zg,0,2015-06-28,0,s-3C2QtbwssVZy7raBVPAg,5,review,0,g7S7fGfZC9ow_wIsK848MA
6RbCJLiwNYwS6ab9vzD_zg,0,2015-07-13,0,UwUArnfVIWAs45vbSoBfjg,5,review,0,eJbN3c794MNnV5cKHBoTnQ
BKmKEdTZOdrOA0yHPcvjHw,12,2012-06-14,11,44MuBYuPEH-oNFGjh5xgRA,5,review,12,rCWrxuRC8_pfagpchtHp6A
BKmKEdTZOdrOA0yHPcvjHw,0,2012-06-25,0,agK3pDQI_Eh7pABLW3ZvYA,5,review,1,7AGLlj5YzqdBfCPiZCa1mQ
XxoVuGxIRg0e9RevFhWFag,5,2015-04-15,0,Uisoz35ioFl7rkprqHNHlg,4,review,5,ftUrNSpxUr8eWCyOlsZVgg
XxoVuGxIRg0e9RevFhWFag,0,2013-11-29,0,WMMFliFFKaSguHDr4YWw_w,5,review,1,juxeERlmcWMqS4HeFdxIgA
XxoVuGxIRg0e9RevFhWFag,0,2014-02-08,0,F8_lH0wBYAl1eXi3mUOMKA,5,review,0,ozO-5ZxPT07pXyCdxRFhug
XxoVuGxIRg0e9RevFhWFag,4,2015-02-02,2,H1wf7qc2EaWZUgg0Ripg9A,4,review,6,WoKCLSctS7G2547xKcED-Q
XxoVuGxIRg0e9RevFhWFag,1,2015-03-13,0,Gwm7b8y0bp9ZVq_2JAymEg,4,review,1,fmzIm7RxEdii5Jz44PtO7g
XxoVuGxIRg0e9RevFhWFag,5,2014-08-17,1,xeh6dTukBHyEQ4sH6LDm7w,5,review,4,M9MXoSsb193m1g0QmmUYBQ
I5z8NAbY-fajI7YWvGU8jQ,2,2014-01-27,2,w4YGZwJXr57C0aL1CXqmqQ,3,review,3,V7uS5US4oTf-S9u36HJQCQ
I5z8NAbY-fajI7YWvGU8jQ,1,2015-08-20,1,TcLXdQTyLCtWseuN7Tz-zQ,2,review,1,fp6wXrr5r3poOg6YhL4yvQ
I5z8NAbY-fajI7YWvGU8jQ,0,2013-04-10,0,saiyBIE3SGZZjdvDBKlYZw,4,review,0,4r33dXcE1oYZxjONrhxTiA
I5z8NAbY-fajI7YWvGU8jQ,0,2012-04-05,0,bSj5PTOh8QBcz0Fo1U7uGw,3,review,0,7V29xzsIxlHfdcHsnpHB3Q
I5z8NAbY-fajI7YWvGU8jQ,0,2014-07-19,0,HG0ep6F6osUDmTPQsWOulw,5,review,0,pr8_C12oHakeNB4ZPp_dig
I5z8NAbY-fajI7YWvGU8jQ,1,2014-04-15,0,kauQWThJjTGOx_ifehfs8w,4,review,0,yVMvS4Q7JTxHALm8CTwSZQ
I5z8NAbY-fajI7YWvGU8jQ,0,2015-12-19,0,jUUeepv6i-EWoBU7KCgZ0Q,3,review,1,d0D7L-vfQDIADolnPAcb9A
T8c7Yl2Xp3cUkSfiRZpKMA,1,2014-01-21,0,QyZ9PDk01alRD3Zq9XBJTg,5,review,0,U92V-gp13uMZL-sl_naTHA
T8c7Yl2Xp3cUkSfiRZpKMA,4,2010-08-09,4,-52N88nZw2yFZM6fa_mYDQ,5,review,5,rCWrxuRC8_pfagpchtHp6A
T8c7Yl2Xp3cUkSfiRZpKMA,0,2015-05-23,0,cwhyqiErmKMO7g_lggtlBA,5,review,0,5JVY32_bmTBfIGpCCsnAfw
T8c7Yl2Xp3cUkSfiRZpKMA,0,2014-09-26,0,kjDJmvrLgElF73PPYCvCnw,3,review,0,i3TzBw4kCGVsrxKtp_04aA
T8c7Yl2Xp3cUkSfiRZpKMA,0,2015-02-20,0,6utpqfC5VSRrQf3mIIqd3g,5,review,0,V2QFgQcbpUQltfwLnoESCg
